alcance,set_features,sin_seleccion,n_features,detector,es_cascada,fpr_detector,tipo,n,detectados,recall,semilla,commit,fecha
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.081866,ps,15,3,0.2,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.081866,saint,319,311,0.974922,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.081866,sendmail,14,3,0.214286,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.081866,snmpgetattack,178,11,0.061798,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.081866,snmpguess,331,4,0.012085,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.081866,sqlattack,2,2,1.0,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.081866,udpstorm,2,1,0.5,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.081866,worm,2,0,0.0,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.081866,xlock,9,0,0.0,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.081866,xsnoop,4,3,0.75,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.081866,xterm,13,9,0.692308,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.081866,__global__,3750,2317,0.617867,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158686,apache2,737,163,0.221167,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158686,httptunnel,133,55,0.413534,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158686,mailbomb,293,228,0.778157,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158686,mscan,996,356,0.35743,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158686,named,17,8,0.470588,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158686,processtable,685,224,0.327007,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158686,ps,15,9,0.6,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158686,saint,319,254,0.796238,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158686,sendmail,14,10,0.714286,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158686,snmpgetattack,178,9,0.050562,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158686,snmpguess,331,10,0.030211,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158686,sqlattack,2,2,1.0,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158686,udpstorm,2,1,0.5,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158686,worm,2,0,0.0,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158686,xlock,9,0,0.0,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158686,xsnoop,4,2,0.5,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158686,xterm,13,9,0.692308,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.158686,__global__,3750,1340,0.357333,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.093399,apache2,737,735,0.997286,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.093399,httptunnel,133,130,0.977444,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.093399,mailbomb,293,55,0.187713,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.093399,mscan,996,996,1.0,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.093399,named,17,12,0.705882,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.093399,processtable,685,324,0.472993,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.093399,ps,15,10,0.666667,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.093399,saint,319,312,0.978056,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.093399,sendmail,14,9,0.642857,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.093399,snmpgetattack,178,0,0.0,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.093399,snmpguess,331,2,0.006042,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.093399,sqlattack,2,2,1.0,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.093399,udpstorm,2,1,0.5,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.093399,worm,2,0,0.0,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.093399,xlock,9,7,0.777778,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.093399,xsnoop,4,4,1.0,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.093399,xterm,13,10,0.769231,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.093399,__global__,3750,2609,0.695733,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.100402,apache2,737,734,0.995929,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.100402,httptunnel,133,115,0.864662,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.100402,mailbomb,293,1,0.003413,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.100402,mscan,996,962,0.965863,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.100402,named,17,7,0.411765,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.100402,processtable,685,251,0.366423,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.100402,ps,15,2,0.133333,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.100402,saint,319,317,0.99373,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.100402,sendmail,14,2,0.142857,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.100402,snmpgetattack,178,22,0.123596,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.100402,snmpguess,331,75,0.226586,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.100402,sqlattack,2,2,1.0,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.100402,udpstorm,2,2,1.0,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.100402,worm,2,0,0.0,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.100402,xlock,9,1,0.111111,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.100402,xsnoop,4,1,0.25,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.100402,xterm,13,8,0.615385,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.100402,__global__,3750,2502,0.6672,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084955,apache2,737,721,0.97829,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084955,httptunnel,133,112,0.842105,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084955,mailbomb,293,5,0.017065,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084955,mscan,996,838,0.841365,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084955,named,17,3,0.176471,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084955,processtable,685,50,0.072993,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084955,ps,15,1,0.066667,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084955,saint,319,310,0.971787,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084955,sendmail,14,5,0.357143,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084955,snmpgetattack,178,11,0.061798,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084955,snmpguess,331,4,0.012085,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084955,sqlattack,2,2,1.0,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084955,udpstorm,2,0,0.0,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084955,worm,2,0,0.0,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084955,xlock,9,0,0.0,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084955,xsnoop,4,2,0.5,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084955,xterm,13,9,0.692308,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.084955,__global__,3750,2073,0.5528,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.155906,apache2,737,520,0.705563,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.155906,httptunnel,133,36,0.270677,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.155906,mailbomb,293,221,0.754266,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.155906,mscan,996,263,0.264056,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.155906,named,17,8,0.470588,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.155906,processtable,685,229,0.334307,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.155906,ps,15,8,0.533333,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.155906,saint,319,127,0.398119,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.155906,sendmail,14,10,0.714286,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.155906,snmpgetattack,178,11,0.061798,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.155906,snmpguess,331,9,0.02719,10,df30cb2,2026-08-13T00:28:16
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.155906,sqlattack,2,2,1.0,10,df30cb2,2026-08-13T00:28:16
