tabla_origen,bloque,set_features,algoritmo,metrica,n,media,sd,min,max,valor_semilla_42,dentro_banda_42,distancia_fuera_banda_42,commit_semilla_42,semillas,alcance,nota_bloque,decisiones_no_constantes,commits_origen,commit_agregador,fecha
metricas_firmas_semillas.csv,dispersion_de_maquina,54,RandomForest,flujos_por_segundo,10,203763.28,69797.7417,105459.7,277675.0,,,,,1 2 3 4 5 6 7 8 9 10,multiclase 4 categorías de ataque sobre los ataques de D2 de tipo conocido,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.","balanceo: SMOTE en 5 semilla(s) · class_weight en 5 semilla(s) | config_ganadora: {'max_depth': None, 'n_estimators': 100} en 3 semilla(s) · {'clf__max_depth': None, 'clf__n_estimators': 100} en 3 semilla(s) · {'clf__max_depth': 10, 'clf__n_estimators': 300} en 1 semilla(s) · {'clf__max_depth': 10, 'clf__n_estimators': 100} en 1 semilla(s) · {'max_depth': 10, 'n_estimators': 100} en 1 semilla(s) · {'max_depth': 10, 'n_estimators': 300} en 1 semilla(s)",df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_firmas_semillas.csv,dispersion_de_maquina,54,RandomForest,latencia_ms_por_flujo,10,0.0056,0.0023,0.0036,0.0095,,,,,1 2 3 4 5 6 7 8 9 10,multiclase 4 categorías de ataque sobre los ataques de D2 de tipo conocido,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.","balanceo: SMOTE en 5 semilla(s) · class_weight en 5 semilla(s) | config_ganadora: {'max_depth': None, 'n_estimators': 100} en 3 semilla(s) · {'clf__max_depth': None, 'clf__n_estimators': 100} en 3 semilla(s) · {'clf__max_depth': 10, 'clf__n_estimators': 300} en 1 semilla(s) · {'clf__max_depth': 10, 'clf__n_estimators': 100} en 1 semilla(s) · {'max_depth': 10, 'n_estimators': 100} en 1 semilla(s) · {'max_depth': 10, 'n_estimators': 300} en 1 semilla(s)",df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_firmas_semillas.csv,dispersion_de_maquina,54,RandomForest,tiempo_entrenamiento_s,10,31.6166,23.066,9.428,56.103,,,,,1 2 3 4 5 6 7 8 9 10,multiclase 4 categorías de ataque sobre los ataques de D2 de tipo conocido,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.","balanceo: SMOTE en 5 semilla(s) · class_weight en 5 semilla(s) | config_ganadora: {'max_depth': None, 'n_estimators': 100} en 3 semilla(s) · {'clf__max_depth': None, 'clf__n_estimators': 100} en 3 semilla(s) · {'clf__max_depth': 10, 'clf__n_estimators': 300} en 1 semilla(s) · {'clf__max_depth': 10, 'clf__n_estimators': 100} en 1 semilla(s) · {'max_depth': 10, 'n_estimators': 100} en 1 semilla(s) · {'max_depth': 10, 'n_estimators': 300} en 1 semilla(s)",df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_firmas_semillas.csv,dispersion_de_maquina,54,RandomForest,tiempo_inferencia_s,10,0.0507,0.0205,0.033,0.086,,,,,1 2 3 4 5 6 7 8 9 10,multiclase 4 categorías de ataque sobre los ataques de D2 de tipo conocido,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.","balanceo: SMOTE en 5 semilla(s) · class_weight en 5 semilla(s) | config_ganadora: {'max_depth': None, 'n_estimators': 100} en 3 semilla(s) · {'clf__max_depth': None, 'clf__n_estimators': 100} en 3 semilla(s) · {'clf__max_depth': 10, 'clf__n_estimators': 300} en 1 semilla(s) · {'clf__max_depth': 10, 'clf__n_estimators': 100} en 1 semilla(s) · {'max_depth': 10, 'n_estimators': 100} en 1 semilla(s) · {'max_depth': 10, 'n_estimators': 300} en 1 semilla(s)",df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_firmas_semillas.csv,dispersion_de_maquina,54,RandomForest,tiempo_s,10,31.997,23.0504,9.76,56.48,,,,,1 2 3 4 5 6 7 8 9 10,multiclase 4 categorías de ataque sobre los ataques de D2 de tipo conocido,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.","balanceo: SMOTE en 5 semilla(s) · class_weight en 5 semilla(s) | config_ganadora: {'max_depth': None, 'n_estimators': 100} en 3 semilla(s) · {'clf__max_depth': None, 'clf__n_estimators': 100} en 3 semilla(s) · {'clf__max_depth': 10, 'clf__n_estimators': 300} en 1 semilla(s) · {'clf__max_depth': 10, 'clf__n_estimators': 100} en 1 semilla(s) · {'max_depth': 10, 'n_estimators': 100} en 1 semilla(s) · {'max_depth': 10, 'n_estimators': 300} en 1 semilla(s)",df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_hibrido_semillas.csv,dispersion_de_maquina,122_sin_seleccion,Autoencoder->RandomForest,flujos_por_segundo,10,241264.44,52746.0031,179940.3,327785.0,,,,,1 2 3 4 5 6 7 8 9 10,cascada extremo a extremo (5 clases + unknown) sobre D2 completo; ojo: 'tiempo_entrenamiento_s' aquí es SOLO la calibración de UMBRAL_CONF por OOF sobre D3 — el híbrido no re-entrena las dos etapas. Y ojo también: 'fpr_cascada' y 'bin_fpr' son EL MISMO NÚMERO por construcción y no dos medidas — la etapa 2 solo reclasifica los flujos que la etapa 1 marcó como sospechosos y nunca devuelve uno a 'normal' así que el FPR de la cascada es por fuerza el de la etapa 1; se publican las dos porque P-2 pide el FPR junto al titular de 0-day y H-5 pide el bloque binario completo,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.",,df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_hibrido_semillas.csv,dispersion_de_maquina,122_sin_seleccion,Autoencoder->RandomForest,latencia_ms_por_flujo,10,0.0043,0.0009,0.0031,0.0056,,,,,1 2 3 4 5 6 7 8 9 10,cascada extremo a extremo (5 clases + unknown) sobre D2 completo; ojo: 'tiempo_entrenamiento_s' aquí es SOLO la calibración de UMBRAL_CONF por OOF sobre D3 — el híbrido no re-entrena las dos etapas. Y ojo también: 'fpr_cascada' y 'bin_fpr' son EL MISMO NÚMERO por construcción y no dos medidas — la etapa 2 solo reclasifica los flujos que la etapa 1 marcó como sospechosos y nunca devuelve uno a 'normal' así que el FPR de la cascada es por fuerza el de la etapa 1; se publican las dos porque P-2 pide el FPR junto al titular de 0-day y H-5 pide el bloque binario completo,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.",,df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_hibrido_semillas.csv,dispersion_de_maquina,122_sin_seleccion,Autoencoder->RandomForest,tiempo_entrenamiento_s,10,14.5081,8.7821,5.279,25.35,,,,,1 2 3 4 5 6 7 8 9 10,cascada extremo a extremo (5 clases + unknown) sobre D2 completo; ojo: 'tiempo_entrenamiento_s' aquí es SOLO la calibración de UMBRAL_CONF por OOF sobre D3 — el híbrido no re-entrena las dos etapas. Y ojo también: 'fpr_cascada' y 'bin_fpr' son EL MISMO NÚMERO por construcción y no dos medidas — la etapa 2 solo reclasifica los flujos que la etapa 1 marcó como sospechosos y nunca devuelve uno a 'normal' así que el FPR de la cascada es por fuerza el de la etapa 1; se publican las dos porque P-2 pide el FPR junto al titular de 0-day y H-5 pide el bloque binario completo,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.",,df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_hibrido_semillas.csv,dispersion_de_maquina,122_sin_seleccion,Autoencoder->RandomForest,tiempo_inferencia_s,10,0.0972,0.0199,0.069,0.125,,,,,1 2 3 4 5 6 7 8 9 10,cascada extremo a extremo (5 clases + unknown) sobre D2 completo; ojo: 'tiempo_entrenamiento_s' aquí es SOLO la calibración de UMBRAL_CONF por OOF sobre D3 — el híbrido no re-entrena las dos etapas. Y ojo también: 'fpr_cascada' y 'bin_fpr' son EL MISMO NÚMERO por construcción y no dos medidas — la etapa 2 solo reclasifica los flujos que la etapa 1 marcó como sospechosos y nunca devuelve uno a 'normal' así que el FPR de la cascada es por fuerza el de la etapa 1; se publican las dos porque P-2 pide el FPR junto al titular de 0-day y H-5 pide el bloque binario completo,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.",,df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_hibrido_semillas.csv,dispersion_de_maquina,122_sin_seleccion,Autoencoder->RandomForest,tiempo_s,10,16.752,8.8076,7.47,27.59,,,,,1 2 3 4 5 6 7 8 9 10,cascada extremo a extremo (5 clases + unknown) sobre D2 completo; ojo: 'tiempo_entrenamiento_s' aquí es SOLO la calibración de UMBRAL_CONF por OOF sobre D3 — el híbrido no re-entrena las dos etapas. Y ojo también: 'fpr_cascada' y 'bin_fpr' son EL MISMO NÚMERO por construcción y no dos medidas — la etapa 2 solo reclasifica los flujos que la etapa 1 marcó como sospechosos y nunca devuelve uno a 'normal' así que el FPR de la cascada es por fuerza el de la etapa 1; se publican las dos porque P-2 pide el FPR junto al titular de 0-day y H-5 pide el bloque binario completo,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.",,df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_hibrido_semillas.csv,dispersion_de_maquina,54,Autoencoder->RandomForest,flujos_por_segundo,10,359484.45,76843.0165,240304.3,432984.7,,,,,1 2 3 4 5 6 7 8 9 10,cascada extremo a extremo (5 clases + unknown) sobre D2 completo; ojo: 'tiempo_entrenamiento_s' aquí es SOLO la calibración de UMBRAL_CONF por OOF sobre D3 — el híbrido no re-entrena las dos etapas. Y ojo también: 'fpr_cascada' y 'bin_fpr' son EL MISMO NÚMERO por construcción y no dos medidas — la etapa 2 solo reclasifica los flujos que la etapa 1 marcó como sospechosos y nunca devuelve uno a 'normal' así que el FPR de la cascada es por fuerza el de la etapa 1; se publican las dos porque P-2 pide el FPR junto al titular de 0-day y H-5 pide el bloque binario completo,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.",,df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_hibrido_semillas.csv,dispersion_de_maquina,54,Autoencoder->RandomForest,latencia_ms_por_flujo,10,0.0029,0.0007,0.0023,0.0042,,,,,1 2 3 4 5 6 7 8 9 10,cascada extremo a extremo (5 clases + unknown) sobre D2 completo; ojo: 'tiempo_entrenamiento_s' aquí es SOLO la calibración de UMBRAL_CONF por OOF sobre D3 — el híbrido no re-entrena las dos etapas. Y ojo también: 'fpr_cascada' y 'bin_fpr' son EL MISMO NÚMERO por construcción y no dos medidas — la etapa 2 solo reclasifica los flujos que la etapa 1 marcó como sospechosos y nunca devuelve uno a 'normal' así que el FPR de la cascada es por fuerza el de la etapa 1; se publican las dos porque P-2 pide el FPR junto al titular de 0-day y H-5 pide el bloque binario completo,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.",,df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_hibrido_semillas.csv,dispersion_de_maquina,54,Autoencoder->RandomForest,tiempo_entrenamiento_s,10,9.6319,5.2529,5.247,22.369,,,,,1 2 3 4 5 6 7 8 9 10,cascada extremo a extremo (5 clases + unknown) sobre D2 completo; ojo: 'tiempo_entrenamiento_s' aquí es SOLO la calibración de UMBRAL_CONF por OOF sobre D3 — el híbrido no re-entrena las dos etapas. Y ojo también: 'fpr_cascada' y 'bin_fpr' son EL MISMO NÚMERO por construcción y no dos medidas — la etapa 2 solo reclasifica los flujos que la etapa 1 marcó como sospechosos y nunca devuelve uno a 'normal' así que el FPR de la cascada es por fuerza el de la etapa 1; se publican las dos porque P-2 pide el FPR junto al titular de 0-day y H-5 pide el bloque binario completo,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.",,df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_hibrido_semillas.csv,dispersion_de_maquina,54,Autoencoder->RandomForest,tiempo_inferencia_s,10,0.0658,0.0166,0.052,0.094,,,,,1 2 3 4 5 6 7 8 9 10,cascada extremo a extremo (5 clases + unknown) sobre D2 completo; ojo: 'tiempo_entrenamiento_s' aquí es SOLO la calibración de UMBRAL_CONF por OOF sobre D3 — el híbrido no re-entrena las dos etapas. Y ojo también: 'fpr_cascada' y 'bin_fpr' son EL MISMO NÚMERO por construcción y no dos medidas — la etapa 2 solo reclasifica los flujos que la etapa 1 marcó como sospechosos y nunca devuelve uno a 'normal' así que el FPR de la cascada es por fuerza el de la etapa 1; se publican las dos porque P-2 pide el FPR junto al titular de 0-day y H-5 pide el bloque binario completo,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.",,df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_hibrido_semillas.csv,dispersion_de_maquina,54,Autoencoder->RandomForest,tiempo_s,10,12.135,5.9565,6.96,24.08,,,,,1 2 3 4 5 6 7 8 9 10,cascada extremo a extremo (5 clases + unknown) sobre D2 completo; ojo: 'tiempo_entrenamiento_s' aquí es SOLO la calibración de UMBRAL_CONF por OOF sobre D3 — el híbrido no re-entrena las dos etapas. Y ojo también: 'fpr_cascada' y 'bin_fpr' son EL MISMO NÚMERO por construcción y no dos medidas — la etapa 2 solo reclasifica los flujos que la etapa 1 marcó como sospechosos y nunca devuelve uno a 'normal' así que el FPR de la cascada es por fuerza el de la etapa 1; se publican las dos porque P-2 pide el FPR junto al titular de 0-day y H-5 pide el bloque binario completo,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.",,df30cb2,6bb224c-sucio,2026-08-14T15:15:13
